"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",34.091,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",34.095,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",34.129,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",35.05,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",35.051,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",35.058,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",35.064,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",37.223,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",37.223,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",37.223,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",37.223,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",37.223,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",37.243,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",37.59,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",37.59,
"SVK","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",37.59,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",2.209,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",2.282,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",2.396,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.514,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",8.461,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",11.049,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",24.023,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",25.403,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",25.599,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",26.286,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",26.88,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",27.202,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",27.377,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",27.502,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",27.521,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",27.821,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",27.849,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",28.031,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",28.032,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",28.04,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",28.065,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",28.079,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",28.087,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",28.092,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",28.092,
"ESP","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",28.092,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.037,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.037,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.04,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.04,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.157,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.281,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.816,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.819,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.829,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.838,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.861,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.861,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2006",0.888,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2007",0.916,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2008",1.153,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2009",1.16,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2010",1.16,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2011",1.251,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2012",1.251,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2013",1.251,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2014",7.161,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2015",8.418,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2016",8.418,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2017",8.418,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2018",8.418,
"ESP","PROTECTEDAREA","MARINE","PC_WATER","A","2019",8.418,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",2.344,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",2.354,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",2.562,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",3.237,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",3.893,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",9.808,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",12.878,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",13.337,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",13.358,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",13.6,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",13.623,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",13.685,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",13.709,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",13.749,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",13.84,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",13.893,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",14.005,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",14.045,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",14.101,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",14.148,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",14.206,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",14.27,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",14.351,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",14.549,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",14.599,
"SWE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",14.599,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.599,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.599,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.712,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.94,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","1990",1.724,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","1995",2.313,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2000",4.299,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2001",4.382,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2002",4.383,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2003",4.39,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2004",4.4,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2005",5.127,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2006",5.185,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2007",5.581,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2008",7.31,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2009",7.328,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2010",7.341,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2011",7.374,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2012",8.195,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2013",8.32,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2014",8.557,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2015",8.594,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2016",14.771,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2017",15.534,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2018",15.538,
"SWE","PROTECTEDAREA","MARINE","PC_WATER","A","2019",15.538,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.427,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.444,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",0.452,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",0.497,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",0.85,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",5.155,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",5.373,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",7.61,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",7.61,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",7.687,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",7.716,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",7.724,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",7.744,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",7.777,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",8.422,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",9.529,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",10.023,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",10.023,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",10.027,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",10.027,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",10.036,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",10.036,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",10.046,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",10.267,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",10.267,
"CHE","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",10.267,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.313,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",8.401,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",11.307,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",17.299,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",21.582,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",23.331,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",24.28,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",24.476,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",25.097,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",26.288,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",26.303,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",26.431,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",26.57,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",26.588,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",27.068,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",27.113,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",28.431,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",28.44,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",28.456,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",28.469,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",28.499,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",28.503,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",28.54,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",28.586,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",28.586,
"GBR","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",28.586,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.005,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.095,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.14,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.768,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","1990",1.224,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","1995",1.406,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2000",2.964,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2001",3.017,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2002",3.037,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2003",3.038,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2004",3.038,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2005",3.046,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2006",3.063,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2007",3.617,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2008",3.999,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2009",4.304,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2010",6.062,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2011",7.783,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2012",8.998,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2013",10.219,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2014",18.242,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2015",18.242,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2016",19.62,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2017",26.338,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2018",26.383,
"GBR","PROTECTEDAREA","MARINE","PC_WATER","A","2019",26.383,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",3.49,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",4.584,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",5.298,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",10.211,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",10.899,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",11.815,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",12.462,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",12.481,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",12.512,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",12.531,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",12.574,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",12.594,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",12.658,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",12.68,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",12.777,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",12.808,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",12.918,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",12.93,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",12.94,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",12.947,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",12.951,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",12.951,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",12.951,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",12.951,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",12.951,
"USA","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",12.951,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.153,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.177,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.276,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.627,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","1990",6.554,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","1995",7.329,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2000",15.226,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2001",15.266,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2002",24.238,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2003",24.238,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2004",24.238,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2005",24.238,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2006",37.699,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2007",37.7,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2008",40.652,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2009",40.652,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2010",40.795,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2011",40.796,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2012",40.804,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2013",40.822,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2014",40.822,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2015",40.823,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2016",40.823,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2017",40.823,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2018",40.823,
"USA","PROTECTEDAREA","MARINE","PC_WATER","A","2019",40.823,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",2.546,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",3.317,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",4.452,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",7.469,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",8.689,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",9.691,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",10.695,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",10.886,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",10.957,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",11.286,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",11.432,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",11.606,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",11.733,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",11.904,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",12.214,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",12.381,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",12.491,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",12.615,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",12.705,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",12.876,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",12.907,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",13.035,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",13.06,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",13.078,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",13.079,
"G7M","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",13.079,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0.12,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0.158,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.267,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","1980",2.075,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","1990",4.641,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","1995",5.07,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2000",8.599,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2001",8.618,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2002",12.39,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2003",12.474,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2004",12.577,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2005",12.593,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2006",18.315,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2007",18.357,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2008",19.679,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2009",19.693,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2010",19.86,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2011",19.934,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2012",20.208,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2013",20.449,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2014",20.739,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2015",20.746,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2016",20.83,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2017",21.933,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2018",21.935,
"G7M","PROTECTEDAREA","MARINE","PC_WATER","A","2019",21.935,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1950",0.875,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1960",0.946,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1970",1.035,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1980",2.466,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1990",4.282,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","1995",5.214,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2000",6.383,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2001",6.604,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2002",6.707,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2003",6.984,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2004",7.245,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2005",7.411,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2006",7.523,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2007",7.528,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2008",7.563,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2009",7.969,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2010",7.979,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2011",8.047,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2012",8.074,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2013",8.084,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2014",8.135,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2015",8.316,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2016",8.338,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2017",8.384,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2018",8.437,
"ARG","PROTECTEDAREA","TERREST","PC_LANDAREA","A","2019",8.437,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","1950",0,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","1960",0,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","1970",0.001,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","1980",0.036,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","1990",0.041,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","1995",0.067,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2000",0.172,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2001",0.302,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2002",0.305,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2003",0.305,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2004",0.305,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2005",0.321,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2006",0.321,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2007",0.321,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2008",0.321,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2009",0.347,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2010",0.347,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2011",0.347,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2012",36.773,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2013",37.752,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2014",37.752,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2015",37.759,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2016",37.76,
"ARG","PROTECTEDAREA","MARINE","PC_WATER","A","2017",37.76,
